-1.500525789816973798e+01
7.064510078601121679e-02
-3.147543313368937223e+00
-8.722379668156237109e-01
6.093030524188885327e-02
-1.399666973609005272e+00
1.191063371347192944e-02
-4.590209073765586997e-03
-8.101544388676025499e-02
1.345173583050441213e+00
1.290944312106806269e+00
8.653539904748066558e-01
