28.1411,18.443,9.6714,2.9096,18.7752,13.4494,12.3625,20.2613,19.1296,16.1026,228.5008,401.6193,360.9182,204.0471,290.6343,344.8631,274.56655,268.6035,320.8514,333.5584
32.3714,13.6966,5.5948,1.7936,18.1075,12.6072,12.8016,18.5057,23.3632,15.6363,224.2705,406.3657,364.9948,205.1631,291.302,345.7053,274.12745,270.3591,316.6178,334.0247
36.8028,12.0076,8.1023,6.4402,14.9394,13.2463,11.9603,19.0931,26.1446,16.3728,219.8391,408.0547,362.4873,200.5165,294.4701,345.0662,274.96875,269.7717,313.8364,333.2882
40.1112,10.5974,7.1921,3.6252,17.1516,12.9334,12.0175,19.8945,24.2124,16.8227,216.5307,409.4649,363.3975,203.3315,292.2579,345.3791,274.91155,268.9703,315.7686,332.8383
40.2652,12.9917,6.4684,6.8926,20.8841,12.7809,15.6426,18.6577,27.4065,15.4591,216.3767,407.0706,364.1212,200.0641,288.5254,345.5316,271.28645,270.2071,312.5745,334.2019
40.0854,13.2067,9.5664,10.0045,19.3061,10.3981,12.8234,20.8771,30.6943,12.403,216.5565,406.8556,361.0232,196.9522,290.1034,347.9144,274.10565,267.9877,309.2867,337.258
45.0161,13.6172,7.8404,7.1982,20.0177,9.8928,11.6801,24.4413,28.9971,11.6655,211.6258,406.4451,362.7492,199.7585,289.3918,348.4197,275.24895,264.4235,310.9839,337.9955
42.9056,17.0146,5.2685,3.9196,23.7921,12.2708,14.7904,25.3819,30.7755,17.8376,213.7363,403.0477,365.3211,203.0371,285.6174,346.0417,272.13865,263.4829,309.2055,331.8234
44.4892,15.3129,9.6455,5.9052,25.9138,17.2368,17.3788,26.7099,30.1447,15.7296,212.1527,404.7494,360.9441,201.0515,283.4957,341.0757,269.55025,262.1549,309.8363,333.9314
43.4084,13.0873,7.7432,3.7671,26.346,14.5163,16.4177,25.614,33.804,16.0867,213.2335,406.975,362.8464,203.1896,283.0635,343.7962,270.51135,263.2508,306.177,333.5743
46.9657,12.5513,9.6383,5.2053,26.0984,21.1564,16.2205,28.9232,30.8148,13.3739,209.6762,407.511,360.9513,201.7514,283.3111,337.1561,270.70855,259.9416,309.1662,336.2871
48.8115,8.6635,11.6215,5.0583,27.9091,25.544,16.1583,29.0344,30.084,16.8049,207.8304,411.3988,358.9681,201.8984,281.5004,332.7685,270.77075,259.8304,309.897,332.8561
48.778,5.2822,12.7929,8.4277,27.9567,26.3398,15.7797,30.5503,32.6056,19.2357,207.8639,414.7801,357.7967,198.529,281.4528,331.9727,271.14935,258.3145,307.3754,330.4253
52.7923,4.8794,14.3252,11.6494,29.4556,25.8929,9.6654,34.0084,32.7451,20.0099,203.8496,415.1829,356.2644,195.3073,279.9539,332.4196,277.26365,254.8564,307.2359,329.6511
56.2378,2.8073,13.2133,12.3176,28.1807,24.3944,8.8848,33.572,34.6201,20.2341,200.4041,417.255,357.3763,194.6391,281.2288,333.9181,278.04425,255.2928,305.3609,329.4269
57.4199,0.4405,16.0327,16.056,28.071,26.9477,10.0525,33.4082,39.5673,24.4968,199.222,419.6218,354.5569,190.9007,281.3385,331.3648,276.87655,255.4566,300.4137,325.1642
50.9996,0.4275,18.5269,14.7561,31.6106,25.46,16.8888,33.9978,38.7892,26.3755,205.6423,419.6348,352.0627,192.2006,277.7989,332.8525,270.04025,254.867,301.1918,323.2855
48.9831,3.9671,19.8471,17.7786,27.6516,24.5879,13.3691,33.757,36.2399,26.7161,207.6588,416.0952,350.7425,189.1781,281.7579,333.7246,273.55995,255.1078,303.7411,322.9449
45.6494,8.2642,14.9513,13.4671,29.4564,27.2758,12.0376,30.7497,40.7234,27.4277,210.9925,411.7981,355.6383,193.4896,279.9531,331.0367,274.89145,258.1151,299.2576,322.2333
45.8491,9.3681,13.654,14.7771,27.4376,28.7792,11.3677,32.376,39.9161,31.8495,210.7928,410.6942,356.9356,192.1796,281.9719,329.5333,275.56135,256.4888,300.0649,317.8115
43.9373,10.3978,12.4994,14.6664,28.3707,31.5018,9.2247,28.9121,41.1082,33.5087,212.7046,409.6645,358.0902,192.2903,281.0388,326.8107,277.70435,259.9527,298.8728,316.1523
36.7018,8.3342,16.3714,16.1756,28.2036,33.1871,7.792,28.4566,39.9185,34.57,219.9401,411.7281,354.2182,190.7811,281.2059,325.1254,279.13705,260.4082,300.0625,315.091
35.8995,5.4439,19.4364,17.0455,31.6895,32.4765,3.051,25.0803,36.1178,36.4243,220.7424,414.6184,351.1532,189.9112,277.72,325.836,283.87805,263.7845,303.8632,313.2367
31.3215,3.6621,18.8093,16.5982,31.6674,31.467,3.1035,28.8736,33.9614,36.5135,225.3204,416.4002,351.7803,190.3585,277.7421,326.8455,283.82555,259.9912,306.0196,313.1475
30.6895,7.5353,23.2142,13.4972,34.1617,33.9239,2.0817,29.4496,37.7833,34.2515,225.9524,412.527,347.3754,193.4595,275.2478,324.3886,284.84735,259.4152,302.1977,315.4095
31.4842,10.8955,24.1405,12.2735,31.3346,32.4981,3.8471,31.0667,37.0349,35.5741,225.1577,409.1668,346.4491,194.6832,278.0749,325.8144,283.08195,257.7981,302.9461,314.0869
37.1862,13.9144,26.2415,10.8675,30.8822,35.9878,4.349,30.7213,36.9876,31.6319,219.4557,406.1479,344.3481,196.0892,278.5273,322.3247,282.58005,258.1435,302.9934,318.0291
33.2937,13.0774,20.7881,9.5977,29.4348,38.4298,7.5189,35.2697,38.1314,30.1454,223.3482,406.9849,349.8015,197.359,279.9747,319.8827,279.41015,253.5951,301.8496,319.5156
33.1495,16.5589,19.5569,9.3797,30.0195,39.541,12.157,34.5509,41.595,33.2945,223.4924,403.5034,351.0327,197.577,279.39,318.7715,274.77205,254.3139,298.386,316.3665
37.8068,17.0395,18.0135,9.1025,29.7543,39.8995,12.8294,37.948,42.3482,31.8068,218.8351,403.0228,352.5761,197.8542,279.6552,318.413,274.09965,250.9168,297.6328,317.8542
37.5348,13.8582,18.0924,7.6526,26.1319,41.2169,9.9038,41.3489,42.0143,32.8714,219.1071,406.2041,352.4972,199.3041,283.2776,317.0956,277.02525,247.5159,297.9667,316.7896
42.3628,17.6051,19.366,11.633,24.7764,50.8976,10.8997,40.3083,40.1088,32.6519,214.2791,402.4572,351.2236,195.3237,284.6331,307.4149,276.02935,248.5565,299.8722,317.0091
42.7021,15.8042,19.9924,10.4481,26.6272,50.9501,14.9491,41.7943,42.0008,33.736,213.9398,404.2581,350.5972,196.5086,282.7823,307.3624,271.97995,247.0705,297.9802,315.925
39.8612,14.2754,17.7784,7.1792,25.7949,47.1817,15.0465,42.4792,36.8257,35.2067,216.7807,405.7869,352.8112,199.7775,283.6146,311.1308,271.88255,246.3856,303.1553,314.4543
38.487,12.7543,22.7016,7.0088,29.0883,52.5986,16.4221,48.425,34.067,34.2314,218.1549,407.308,347.888,199.9479,280.3212,305.7139,270.50695,240.4398,305.914,315.4296
42.3517,16.7823,24.9688,12.2946,26.9153,54.5621,14.2155,46.1445,36.3651,28.9603,214.2902,403.28,345.6208,194.6621,282.4942,303.7504,272.71355,242.7203,303.6159,320.7007
41.2969,13.2414,26.654,7.3962,29.2365,53.1979,18.5584,42.3022,37.8974,32.012,215.345,406.8209,343.9356,199.5605,280.173,305.1146,268.37065,246.5626,302.0836,317.649
46.2791,14.5605,30.3527,5.7009,27.3104,60.4727,19.9768,43.4746,34.8692,30.8859,210.3628,405.5018,340.2369,201.2558,282.0991,297.8398,266.95225,245.3902,305.1118,318.7751
44.6908,15.4636,30.0309,3.9935,28.5886,62.2804,19.21,41.2593,36.64,31.9894,211.9511,404.5987,340.5587,202.9632,280.8209,296.0321,267.71905,247.6055,303.341,317.6716
43.916,17.9872,30.3409,0.867,26.6487,63.4088,15.1309,40.0505,38.2321,34.9046,212.7259,402.0751,340.2487,206.0897,282.7608,294.9037,271.79815,248.8143,301.7489,314.7564
44.7564,20.2201,34.7553,2.0521,26.6667,61.7008,13.6616,41.2774,35.4487,32.3909,211.8855,399.8422,335.8343,204.9046,282.7428,296.6117,273.26745,247.5874,304.5323,317.2701
47.8114,23.7843,38.6093,0.8331,29.0428,59.2333,11.2939,38.1931,35.6088,36.0644,208.8305,396.278,331.9803,206.1236,280.3667,299.0792,275.63515,250.6717,304.3722,313.5966
51.7957,27.4702,34.9954,3.7961,28.3859,54.9045,10.3407,41.3786,40.1976,38.3753,204.8462,392.5921,335.5942,203.1606,281.0236,303.408,276.58835,247.4862,299.7834,311.2857
50.6783,26.6085,40.9049,3.1924,27.5241,54.1355,11.6083,42.8435,39.2418,39.0491,205.9636,393.4538,329.6847,203.7643,281.8854,304.177,275.32075,246.0213,300.7392,310.6119
55.5555,30.3802,42.1515,3.019,30.2066,51.6993,14.1526,46.9568,36.0266,38.4498,201.0864,389.6821,328.4381,203.9377,279.2029,306.6132,272.77645,241.908,303.9544,311.2112
54.2852,31.0729,41.2019,6.1492,32.5408,53.7631,14.9143,46.4818,36.7966,41.9885,202.3567,388.9894,329.3877,200.8075,276.8687,304.5494,272.01475,242.383,303.1844,307.6725
58.1767,35.3103,40.9316,6.959,33.0889,53.2727,15.4858,49.2474,35.6646,43.5179,198.4652,384.752,329.658,199.9977,276.3206,305.0398,271.44325,239.6174,304.3164,306.1431
56.9436,39.9468,39.9613,8.1322,30.223,58.303,16.827,46.637,35.0655,45.2764,199.6983,380.1155,330.6283,198.8245,279.1865,300.0095,270.10205,242.2278,304.9155,304.3846
56.8325,43.1682,38.7557,7.4615,29.5498,62.6497,24.1967,47.6242,36.5007,52.7511,199.8094,376.8941,331.8339,199.4952,279.8597,295.6628,262.73235,241.2406,303.4803,296.9099
50.1975,42.4424,41.8791,13.1975,30.4793,63.4336,25.427,50.9465,36.7056,54.5685,206.4444,377.6199,328.7105,193.7592,278.9302,294.8789,261.50205,237.9183,303.2754,295.0925
51.0691,43.5944,47.149,18.2714,35.0253,63.0355,26.1494,49.5815,36.0464,58.0313,205.5728,376.4679,323.4406,188.6853,274.3842,295.277,260.77965,239.2833,303.9346,291.6297
50.3817,44.1556,50.8406,15.4868,29.6836,66.4338,30.674,50.1627,33.6667,58.2472,206.2602,375.9067,319.749,191.4699,279.7259,291.8787,256.25505,238.7021,306.3143,291.4138
52.6143,45.1872,52.7727,15.2389,33.0576,63.7504,31.2609,54.8376,31.8466,63.3655,204.0276,374.8751,317.8169,191.7178,276.3519,294.5621,255.66815,234.0272,308.1344,286.2955
56.9402,43.4955,55.3688,14.9031,35.0167,65.8829,29.8303,53.112,29.4886,63.4639,199.7017,376.5668,315.2208,192.0536,274.3928,292.4296,257.09875,235.7528,310.4924,286.1971
58.2307,44.0941,53.4723,17.8029,39.9393,64.4626,32.6459,50.5242,28.2375,61.1814,198.4112,375.9682,317.1173,189.1538,269.4702,293.8499,254.28315,238.3406,311.7435,288.4796
57.2728,44.4025,58.095,16.751,41.7478,63.7534,32.049,53.3443,33.2454,61.4874,199.3691,375.6598,312.4946,190.2057,267.6617,294.5591,254.88005,235.5205,306.7356,288.1736
62.3531,49.0116,62.852,18.8578,41.159,62.326,32.9337,53.6322,33.9861,57.2971,194.2888,371.0507,307.7376,188.0989,268.2505,295.9865,253.99535,235.2326,305.9949,292.3639
57.6139,50.0624,59.6808,15.7503,44.6521,64.199,35.6021,51.0701,32.8826,60.9744,199.028,369.9999,310.9088,191.2064,264.7574,294.1135,251.32695,237.7947,307.0984,288.6866
56.1829,44.9203,58.1011,16.2887,44.7377,62.4903,38.0897,49.0555,32.8943,58.1914,200.459,375.142,312.4885,190.668,264.6718,295.8222,248.83935,239.8093,307.0867,291.4696
60.1443,42.4338,62.5977,17.7054,42.5014,60.0264,34.1977,50.3217,33.8934,59.2866,196.4976,377.6285,307.9919,189.2513,266.9081,298.2861,252.73135,238.5431,306.0876,290.3744
58.1012,43.6038,62.6538,14.6387,45.8857,61.8395,28.2983,51.3196,34.9738,62.0557,198.5407,376.4585,307.9358,192.318,263.5238,296.473,258.63075,237.5452,305.0072,287.6053
61.121,40.2442,62.2233,13.7802,46.594,61.0692,26.7917,50.7394,36.1671,63.683,195.5209,379.8181,308.3663,193.1765,262.8155,297.2433,260.13735,238.1254,303.8139,285.978
58.6785,39.566,56.6034,16.6401,46.2392,62.3758,31.5123,51.6954,39.4023,65.0213,197.9634,380.4963,313.9862,190.3166,263.1703,295.9367,255.41675,237.1694,300.5787,284.6397
58.3042,43.42,56.9752,22.5841,45.9921,61.7948,32.4842,53.5388,38.8425,63.0841,198.3377,376.6423,313.6144,184.3726,263.4174,296.5177,254.44485,235.326,301.1385,286.5769
56.6456,45.7108,56.0413,24.0682,43.9984,62.858,32.4327,51.9548,40.1321,63.2885,199.9963,374.3515,314.5483,182.8885,265.4111,295.4545,254.49635,236.91,299.8489,286.3725
54.6979,44.8295,55.0437,24.9226,47.3927,56.4231,32.3703,51.4588,38.8454,66.1001,201.944,375.2328,315.5459,182.0341,262.0168,301.8894,254.55875,237.406,301.1356,283.5609
53.5659,47.5255,51.4203,28.9884,43.1936,58.0056,35.467,49.8889,34.277,64.4298,203.076,372.5368,319.1693,177.9683,266.2159,300.3069,251.46205,238.9759,305.704,285.2312
56.2713,45.9969,53.1791,30.2356,45.3926,63.2597,36.6914,53.7839,33.1138,61.5105,200.3706,374.0654,317.4105,176.7211,264.0169,295.0528,250.23765,235.0809,306.8672,288.1505
51.142,43.3912,61.0713,28.3678,47.2068,66.3594,38.3002,50.7508,37.2155,60.012,205.4999,376.6711,309.5183,178.5889,262.2027,291.9531,248.62885,238.114,302.7655,289.649
52.1995,45.9962,60.0063,28.313,48.2805,69.1194,33.1193,55.3713,36.6273,62.6226,204.4424,374.0661,310.5833,178.6437,261.129,289.1931,253.80975,233.4935,303.3537,287.0384
48.035,49.4926,60.2155,25.7051,50.4871,68.8351,33.0088,54.2138,39.6809,62.2462,208.6069,370.5697,310.3741,181.2516,258.9224,289.4774,253.92025,234.651,300.3001,287.4148
47.4205,43.8225,61.6789,27.2443,46.2108,69.664,33.4096,54.5585,41.6232,63.1858,209.2214,376.2398,308.9107,179.7124,263.1987,288.6485,253.51945,234.3063,298.3578,286.4752
47.4793,46.5098,60.1785,29.165,48.5419,70.6602,31.4842,57.4419,40.393,58.9194,209.1626,373.5525,310.4111,177.7917,260.8676,287.6523,255.44485,231.4229,299.588,290.7416
51.6695,41.9789,62.0629,27.8918,47.4714,71.2653,31.7735,59.7439,45.8053,57.2252,204.9724,378.0834,308.5267,179.0649,261.9381,287.0472,255.15555,229.1209,294.1757,292.4358
48.5097,43.5364,62.5266,26.253,49.841,69.418,30.5299,59.1906,48.4662,55.7246,208.1322,376.5259,308.063,180.7037,259.5685,288.8945,256.39915,229.6742,291.5148,293.9364
48.0333,49.1255,61.3829,29.4759,43.9004,68.8361,33.1814,61.8916,51.2042,52.7253,208.6086,370.9368,309.2067,177.4808,265.5091,289.4764,253.74765,226.9732,288.7768,296.9357
51.9019,50.191,61.6253,24.0265,45.707,68.7237,32.0212,59.1203,49.1475,56.1813,204.74,369.8713,308.9643,182.9302,263.7025,289.5888,254.90785,229.7445,290.8335,293.4797
48.4696,53.2603,63.8279,26.7289,40.3464,67.802,35.8231,63.1254,47.7855,59.2826,208.1723,366.802,306.7617,180.2278,269.0631,290.5105,251.10595,225.7394,292.1955,290.3784
43.0704,51.7118,61.7553,25.1673,39.8869,70.366,36.0602,66.5456,49.8458,55.4861,213.5715,368.3505,308.8343,181.7894,269.5226,287.9465,250.86885,222.3192,290.1352,294.1749
45.1406,49.0667,62.5126,30.2435,42.4925,77.4319,38.7796,66.9446,53.3701,56.4972,211.5013,370.9956,308.077,176.7132,266.917,280.8806,248.14945,221.9202,286.6109,293.1638
44.0256,44.4611,63.0962,32.2885,44.843,74.2807,45.1747,68.3632,53.6503,54.2926,212.6163,375.6012,307.4934,174.6682,264.5665,284.0318,241.75435,220.5016,286.3307,295.3684
49.6776,47.6068,61.3206,29.9359,43.9412,74.9702,45.7016,71.3047,58.5296,54.2041,206.9643,372.4555,309.269,177.0208,265.4683,283.3423,241.22745,217.5601,281.4514,295.4569
46.7939,46.4852,65.026,27.8604,45.9288,71.504,50.0059,70.7876,58.5415,54.6749,209.848,373.5771,305.5636,179.0963,263.4807,286.8085,236.92315,218.0772,281.4395,294.9861
47.2437,49.8574,62.0999,30.3809,44.6026,75.3002,47.5184,72.5806,60.7913,59.548,209.3982,370.2049,308.4897,176.5758,264.8069,283.0123,239.41065,216.2842,279.1897,290.113
48.758,50.5256,64.464,27.2777,44.6099,79.3804,52.6925,74.7488,61.1502,60.8781,207.8839,369.5367,306.1256,179.679,264.7996,278.9321,234.23655,214.116,278.8308,288.7829
49.1008,47.2621,62.484,28.4149,46.2502,75.3318,49.8453,76.0829,64.3945,59.4913,207.5411,372.8002,308.1056,178.5418,263.1593,282.9807,237.08375,212.7819,275.5865,290.1697
48.9503,50.2836,62.3228,28.8115,48.3097,80.8243,50.0223,72.6745,63.8792,62.0409,207.6916,369.7787,308.2668,178.1452,261.0998,277.4882,236.90675,216.1903,276.1018,287.6201
45.8538,52.0891,65.6017,25.8914,46.9225,78.3044,49.5076,72.1364,64.1461,64.7086,210.7881,367.9732,304.9879,181.0653,262.487,280.0081,237.42145,216.7284,275.8349,284.9524
44.4517,52.6877,66.734,27.9989,46.6775,79.2545,46.8172,67.2578,60.5055,65.4245,212.1902,367.3746,303.8556,178.9578,262.732,279.058,240.11185,221.607,279.4755,284.2365
47.0186,50.369,62.2185,27.8057,42.5261,82.512,43.7064,66.5944,61.6552,71.7069,209.6233,369.6933,308.3711,179.151,266.8834,275.8005,243.22265,222.2704,278.3258,277.9541
50.8328,46.5123,60.44,28.0775,42.4985,83.2514,45.7666,64.8546,62.2426,71.6157,205.8091,373.55,310.1496,178.8792,266.911,275.0611,241.16245,224.0102,277.7384,278.0453
51.6448,50.0722,58.4228,28.2978,42.094,89.6752,42.4411,64.9505,63.9898,70.7511,204.9971,369.9901,312.1668,178.6589,267.3155,268.6373,244.48795,223.9143,275.9912,278.9099
53.1455,52.8686,56.353,30.62,46.1265,97.3078,39.244,66.2991,65.2346,72.5462,203.4964,367.1937,314.2366,176.3367,263.283,261.0047,247.68505,222.5657,274.7464,277.1148
55.259,59.9807,57.8447,30.3933,46.8032,98.0237,42.5807,68.8451,63.8137,69.4507,201.3829,360.0816,312.7449,176.5634,262.6063,260.2888,244.34835,220.0197,276.1673,280.2103
61.9765,63.8108,58.7387,33.1641,48.4739,93.3281,42.9352,68.8163,65.9206,68.7119,194.6654,356.2515,311.8509,173.7926,260.9356,264.9844,243.99385,220.0485,274.0604,280.9491
60.4864,63.7041,55.5919,30.3472,49.01,92.7124,44.2898,69.2725,73.1764,67.633,196.1555,356.3582,314.9977,176.6095,260.3995,265.6001,242.63925,219.5923,266.8046,282.028
60.5585,59.0809,64.8143,30.6866,49.9558,90.8186,42.2551,72.3034,71.8293,71.5983,196.0834,360.9814,305.7753,176.2701,259.4537,267.4939,244.67395,216.5614,268.1517,278.0627
57.0589,58.0576,65.4897,28.1724,48.7171,89.1452,42.0844,76.0842,74.6459,73.8185,199.583,362.0047,305.0999,178.7843,260.6924,269.1673,244.84465,212.7806,265.3351,275.8425
54.5358,64.715,60.9145,24.7335,50.3235,86.5116,43.2465,77.0099,73.4672,75.7759,202.1061,355.3473,309.6751,182.2232,259.086,271.8009,243.68255,211.8549,266.5138,273.8851
55.3264,66.4488,60.7858,26.8143,49.617,87.0685,44.0395,79.6385,71.4138,78.5595,201.3155,353.6135,309.8038,180.1424,259.7925,271.244,242.88955,209.2263,268.5672,271.1015
57.2178,68.1851,59.5598,32.3313,50.8235,92.9921,49.1204,78.0574,68.7931,81.2891,199.4241,351.8772,311.0298,174.6254,258.586,265.3204,237.80865,210.8074,271.1879,268.3719
59.2915,73.8449,57.7664,33.6467,55.3997,91.4481,47.8192,82.6026,70.6654,81.7257,197.3504,346.2174,312.8232,173.31,254.0098,266.8644,239.10985,206.2622,269.3156,267.9353
61.0466,71.4398,55.8474,32.6716,57.2895,91.056,47.7724,81.199,71.1033,78.3297,195.5953,348.6225,314.7422,174.2851,252.12,267.2565,239.15665,207.6658,268.8777,271.3313
58.363,70.2698,59.6175,33.5529,58.7918,94.4922,50.3243,79.5183,73.7649,74.2325,198.2789,349.7925,310.9721,173.4038,250.6177,263.8203,236.60475,209.3465,266.2161,275.4285
60.6471,66.961,60.9371,33.5921,57.1212,98.051,53.1827,81.2921,73.6122,74.6825,195.9948,353.1013,309.6525,173.3646,252.2883,260.2615,233.74635,207.5727,266.3688,274.9785
59.4345,71.1211,61.2717,37.3605,61.0333,99.6856,48.3107,81.4692,70.8525,79.4336,197.2074,348.9412,309.3179,169.5962,248.3762,258.6269,238.61835,207.3956,269.1285,270.2274
58.8002,77.1973,61.3155,39.1323,61.2201,102.7502,47.6238,77.6218,70.6777,81.9822,197.8417,342.865,309.2741,167.8244,248.1894,255.5623,239.30525,211.243,269.3033,267.6788
51.9336,81.077,61.8023,39.9624,59.4407,105.4039,46.1834,80.8225,70.8325,85.104,204.7083,338.9853,308.7873,166.9943,249.9688,252.9086,240.74565,208.0423,269.1485,264.557
48.9411,77.1802,61.0734,43.2794,57.9937,104.7439,46.491,83.0118,72.8028,90.2,207.7008,342.8821,309.5162,163.6773,251.4158,253.5686,240.43805,205.853,267.1782,259.461
43.444,79.8948,58.7054,48.096,61.0792,106.2286,48.2041,87.721,69.9503,89.2665,213.1979,340.1675,311.8842,158.8607,248.3303,252.0839,238.72495,201.1438,270.0307,260.3945
42.6828,78.7721,54.1766,49.2505,64.1065,105.7872,49.731,88.8511,65.4238,87.9401,213.9591,341.2902,316.413,157.7062,245.303,252.5253,237.19805,200.0137,274.5572,261.7209
40.0825,79.7634,54.9402,47.8627,67.3834,103.7564,53.0995,91.0663,66.9878,91.2055,216.5594,340.2989,315.6494,159.094,242.0261,254.5561,233.82955,197.7985,272.9932,258.4555
38.9997,78.3101,54.1685,52.119,65.34,105.7858,54.634,88.3698,65.2832,89.6584,217.6422,341.7522,316.4211,154.8377,244.0695,252.5267,232.29505,200.495,274.6978,260.0026
40.1851,81.3743,52.1751,52.9333,63.8175,106.3142,55.8185,93.6395,64.3348,95.8291,216.4568,338.688,318.4145,154.0234,245.592,251.9983,231.11055,195.2253,275.6462,253.8319
36.139,78.6256,51.786,55.1549,63.3852,106.1691,58.6703,100.2638,66.141,98.5355,220.5029,341.4367,318.8036,151.8018,246.0243,252.1434,228.25875,188.601,273.84,251.1255
38.8469,80.2192,53.274,58.2106,61.7398,107.291,60.1545,99.6049,66.5395,97.2043,217.795,339.8431,317.3156,148.7461,247.6697,251.0215,226.77455,189.2599,273.4415,252.4567
42.0977,85.7927,53.6395,57.2148,60.733,110.2542,56.9999,98.1167,67.3258,96.5661,214.5442,334.2696,316.9501,149.7419,248.6765,248.0583,229.92915,190.7481,272.6552,253.0949
41.886,82.8857,55.8948,54.0795,58.8911,111.6438,57.6405,101.1128,70.8092,98.2968,214.7559,337.1766,314.6948,152.8772,250.5184,246.6687,229.28855,187.752,269.1718,251.3642
