1.871564419718264149e+00
6.093745089218133293e-01
9.445392377335627421e-01
4.566422927126086995e-01
1.016851588782357041e+00
7.767722550249832603e-01
7.576632391116977505e-01
5.501988519363035790e-01
8.185881405727205573e-01
5.719695947735593533e-01
